,text,stars
5762946,"* Good burgers! 
* Free unlimited peanuts! Quite messy tho. Needs frequent cleaning and sweeping.
* Good service
* Quiet location
* Ample parking at plaza",4
4013688,"It blows my mind that other Yelper's who give such low reviews, of course you're gonna wait, and they seem to never have a problem with my fade when I get my haircut every two weeks. These guys know what they're doing, and it's evident in the constant flow of business I see coming into the barbershop every time I go.

Mike (Mikhail) is the only person I will even allow to cut my hair. Period. From the first day I went there I didn't even need to tell him how I wanted it done, he could tell and did it to perfection and continues to every single time. The man is truly the best at what he does.

From the straight razor neck trims, to the hot towels and an old school shoulder massage, for SIXTEEN dollars is pretty damn insane. 

My brothers, father and even my younger nephew go here and have since it's doors have opened. Check em' out, it's a great vintage barbershop! 

Heads up, they're closed Sundays.",5
2115102,I like CVS better than Walgreens ! Thy are clean and the employees are always helpful and polite,5
3468270,"When I mentioned to a friend that I was going to check out Hero Certified Burgers, I was told that it was a fastfood restaurant.  Overall, it is probably the closest comparison, but it feels slightly a notch higher.  The burger wasn't greasy and was quite tasty. I was pleasantly surprised by how clean the restaurant was, as well as the friendliness of the staff.",4
1514889,"Who doesn't love a little food coloring in their wasabi?!

I'm not into getting gimmicky with my food. It's food.
I just want to first take a picture of it and then eat it, alright?

I was pleasantly surprised with this trendy, modern sushi bar...blue food coloring and all! Out of the three sushi rolls we had.. two were awesome...one not so much. Since my friends and I are adventurous with our sushi..this was a great outcome!

I would highly recommend this place for date night or a quick meet-up. 
The service is fast and professional. 

And not gimmicky at all.",4
5977700,"Scents:
They have some pretty good scents you can't get elsewhere. But some are hit and misses. I got a really stale one once that smelled like stale water. They would not replace it. Also be wary of the reviews of each fragrances. They often don't post your negative reviews, and post all of your positive reviews.  This kind of makes it misleading and false. 

Containers:
I usually get the discounted ones. Products are pretty good. BUT someone can't count in their packaging dept. They always give you less than what is specified. I am always missing a cap or something. They would not resend the missing ones to you.

Customer service: 
Really bad. They don't resend missing pieces or bad products. They also aren't knowledgeable about the products they sell. I got quite a few rude ones. 

Butters:
I bought cocoa butter 6/2010. Expiration on it says 6/2011. It actually went rancid by 4/2011. Cocoa butters is very stable and will keep for about five years and resist going rancid. They were probably selling old butters for super high prices.

Prices:
Yup I agree with the other review: They increased their prices too much for fragrances. One good thing though is that their shipping is free.

Overall, purchase at your own expense. They take no responsibility over anything.",1
3074728,Great place to get a drink here and sit outside if the weather permits.,5
3091261,"Downtown Container Park ????? ?? Las Vegas ???????????????????????????????????????????????????????????????????? ??? Brunch ?????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????????Downtown Container Park ?????????????????

??????????????????????????????????????????????????????????????????????????

???????????????????????????????????????????????????????????????????????????????????????

??????????????????????????????????????????????????????????????????????????

??????????????????????????????????????????????????????

?????????????????????????????????????

?????????????????????????????????????????????????????????????? Chipotle ????????????????????????????????????

????????????????????????????????????????????????

?????????????????????????????????????????????????????

????????????????????????????????????????????

???????????????????????????????????????????????????????????????",4
2550410,Best smoke shop in Scottsdale! Not only do they have the best selection but their customer service rocks as well. Their prices are much lower than their competitors but quality is even better. This is the only smoke shop in the valley that I visit and I'd definitely recommend that everyone make a visit.,5
529531,Went on a Thursday afternoon around 4 and was not greeted. Had to walk all the way in to someone that was working and ask for a gel manicure in which no one knew how to do but some lady in the back.  The polish was ovishly old and instead 2 coats I got 3. Never was asked how I wanted my nails shaped.  Will never go back.  There is a charger for credit use and tips are cash only.,1
3454936,"Bad bad bad. Dr. Allen is good, ive been a patient for 5 years and followed him here, but his office management and staff is awful. Calls are never returned and communication is absent. Not worth the hassles and unprofessional treatment. There are equally good and better offices out there. Goodbye Dr. Allen.",1
474857,"Seriously, the best passport photo experience I've ever had.  Kinda sorry I won't need to go back for another 10 years!",5
1174401,"First time here- fiancé ordered the chef seafood special... Hands down best Italian dish I've tasted. Yes, he ordered it... And I ate it because it was that good. Sorry babe! It's a long drive for us but we're willing to put on some mileage to come back here again. Oh, our server was great! The whole atmosphere made it seem like we were in little Italy :)",5
756579,"Great grocery with hard to find products. This is an old school kinda place. Prices are reasonable, not great, but its worth it for the quality. I read the 2 and 1 star reviews and they're absurd. Everyone here is friendly, maybe they're just not familiar with Italian hospitality.",4
4198409,"I rented a property from Tradewind for over 4 years and it was not the best experience. I had to send several emails to get the property manager to respond. I had a lot of isssues that I ended up doing my self to avoided having to deal with them. When I moved in I was told I did not have to worrie about the carpets since they were not cleaned and I did not pay for a cleaning fee. I bought my own carpet cleaner to clean the carpets every few months. When I gave my 30 days notice I was sent an email with a list to clean the property I was ok with that. They ended up charging me for random little Things but the professional carpet cleaner unbelievable. Office staff are all rude and tend to make you feel like your bothering them to do their job. The  maintenance lady is a very sweet lady she would get back to me the same day.

* no ac for 1 week one year and the next summer I had no ac again for 2 weeks. 

* I had a broken fridge 2 times lasted over a week.

* day of move in found dog poop in the master bedroom!",1
3843860,"Frankly, I'm surprised this place has remained in business as long as it has.  I gave it a couple of chances, but always walked away disappointed.  The food isn't really the issue, but it's nothing special either.  The service here is consistently atrocious.  I've had waiters forget about me, I've seen them bring out completely incorrect orders, and I've had cold food brought out after absurdly long waits.  For this type of dining, just head up the road to Chili's and give O'Charley's a pass.",1
4522622,"Loved it.  I only refrain from 5 stars because I'm spoiled when it comes to food and 5 means perfection to me.  Had the shortribs and was totally in love, the cauliflower gratin that it was on top of was such a wonderful flavor combo with the shortribs! Squash soup was awesome.  The fried chicken was just ok.  Loved the feel of the restaurant, warm, understated and focused on good food.  Service was fabulous and will totally be back!",4
3548856,"Fionn's is a classy-looking restaurant with pretty hanging iron and stained glass lights and decorated with a lot of wood and photos of Ireland. There's quite a lot of seating and definitely good for both groups and intimate small dinners. Monday to Thursday they have daily food deals and they have live bands on the weekends. We went on a Sunday, but saw the advertising for it. 

The bartender, Amber, was very pleasant. She was very attentive and talkative. We didn't sit with an empty cup once throughout our visit. She recommended the Guinness Steak & Mushroom Pie and it was so delicious. It's an in-house made pie that is golden brown and is so flaky, stuffed with saucy button mushrooms and beautiful fall-apart, large chunks of beef. The pie is on top of a generous pile of mashed potatoes and gravy. Best pie I've ever had. My boyfriend ate a good portion of my plate and loved it, and he hates mushrooms. He ordered the Blarney Fries, which is crispy lattice fries smothered in a tasty ""kick'd up ale"" cheese sauce, diced tomatoes, green onions and jalapeños. It was awesome and is apparently the house staple here. 

We will be coming back here for sure. Great food, great service, great experience. I'm considering bringing my family here for my birthday.",5
4950209,Oooh lovin some breakfast! Sitting out on the patio is nice with the shades down. But please dont mind the patrons that have been up since last night! Hilarious! Monte cristo and huevos con cerdo are delicious!,4
1169900,"The cook was late, but Christine's pleasantness made up for it.  If/when I go there again, she'll be 1/2 the reason.",4
2225870,"I have been coming here off and on and switched once to the other guys, but I find that the Lube and Oil Department's service writer, Kim, to be fair and honest and makes each of my visits feel like I am getting a good value. Her quick attention to everyone's car under hood is expertly delivered. I never like the car wash as it is indeed sloppy, at best. But, Cobblestone Auto is my first choice for engine oil maintenance. The included car wash, discounted, is always lack luster and is why when I just want a wash I choose another company. Perhaps, it is time to have a review of how to effectively wipe and dry off automobiles. Seems like all the Yelps ding the car wash. Maybe instead of a ""driver"" decal on the employees uniform, a more appropriate decal might read everyone's retrained and you will not believe our attention to the details. Rag dust okay but floor mats transposed and still lint on the dash and door jams wiped but never expertly cleaned or wiped down. Maybe also have the service writer Kim teach the car wiper team about customers and caring?",5
1544478,"Great place nice food and wonderful tequila selection, ask for Erin at the bar for the best service.",5
5789697,"I tend to avoid the big flashy restaurants... especially in the ones in the downtown core. Part of me is always leery. When your main clientele is tourists and the business crowd - simply by location alone - there is a good chance that the food is not necessarily up to par with the cost associated to the meal. Now, I am always willing to be proven wrong so when I had a chance to try Bier Markt for the first time recently, I went in with an open mind.

For the uninformed, Bier Markt is a Toronto chain of restaurants that came to Montreal and took over the old Queue de Cheval location in front of the Bell Centre. Bier Markt's claim to fame is the ridiculous amount of beers they have available - over 150 beers from 30 different countries. The selection is extremely varied and quite good. The beer menu is nicely elaborate. It does a great job of categorizing and describing each beer to help with selection. The prices vary widely though which is a bit strange. I also appreciated that the food menu provides recommendations with pairing for each dish. For a restaurant like this, that detail is essential and provides a nice way to try new beers.

Foodwise, the menu is a mixture of beer garden and classic bar/pub fare. My friends and I went for three starters initially. First up was the French onion soup au gratin with caramelized onions, house veal stock, toasted bread and Gruyère cheese. Personally I did not try it but the response from my friends was good - not great.

Next was the baked Brie with Granny Smith apples, lingonberry jam, roasted pecans, pickles and baguette crisps. The jam was nice but once again, overall the dish was good, not great. The portion size was only not that great considering its cost either.

The final entree was the baked crab dip - wild Canadian rock crab, white cheddar, cream cheese, Old Bay spices and toasted house flatbread. This was a more interesting and well done dish. Very creamy with nice pieces of meaty crab within. Main issue once again though was the size relative to the price. Very limited amount of flatbread and frankly, this appetizer was barely sufficient for me much less as a dish to share - which at its price point, it needs to be.

Prior to the description of the mains, I will just take a moment to discuss the service. Now, for the most part, I am pretty relaxed about service in general - I simply want timely, friendly with a good handle of the menu. However, there are a few things that are BIG no-nos for me. One of them is very simple - you should never serve the next course without clearing the table first. During our meal, not only was that done but that was after all the empty dishes were left in front of us for about 20 minutes before serving. On top of that, the waitresses serving our table had no clue who had which main so the second course became a awkward and complicated dance of simultaneously removing, moving temporary around and serving dishes. And then, the same thing was repeated at dessert time later on! With the number of waitresses working around us, these were big red flags about the quality of service.

Back to the food now. The first main was the Merchant burger - 10 oz. Wagyu beef burger, smoked bacon, charred red onion, vine-ripe tomato, iceberg lettuce, ""Bier 58"" sauce, toasted bun with house frites. A good sized burger - a little overcooked for my liking but still flavourful. A solid burger but again for its price, more was hoped for.

I personally went with the Chicken ABT - fresh chargrilled chicken breast, avocado, crisp smoked bacon, vine-ripe tomato, shaved iceberg lettuce and honey Dijon aioli in a Portuguese roll served with fries. The sandwich was good but somehow left me underwhelmed and wishing I had ordering something else. Some extra aioli and avocado may have helped to provide more kick but otherwise I felt the sandwich lacked pop. The fries were nice and crisp at least - very classic bistro style.

The final main was the smoked pork back ribs which are spice-rubbed and smoked for 6 hours, served with a golden BBQ sauce, fries and a red cabbage & caraway slaw. The ribs were nice and tender but because the sauce needed to be added by the client, they were a little dry. The BBQ sauce was a necessity to add, not a choice.

The final dish we ordered was the waffle ice cream sandwich - house-baked chocolate waffles served warm with vanilla ice cream and chocolate sauce. Best thing we had all night - creative, chocolatey and rich. Always nice to end a meal on a positive.

In the end, Bier Markt left me cold. The beer selection was nice and varied - definitely the draw to coming back. However, the food was uninspiring and simply okay. The service was poor. Okay food can be acceptable at certain times but not when my personal bill was 80$ without tip. At that price, there are a heck of a lot better options I can enjoy. Bier Markt is a great happy hour spot for excellent beer but not a worthwhile dining option.

Cheers!",2
1117316,"Damn this place is cute!!!!! Absolutely adorable branding and display. Treats behind the glass looked so tasty. 

I was walking around the area looking for coffee and am usually super weary of ""hipster"" coffee joints that charge exorbitant prices for terrible coffee and a pissy attitude. 
However I saw the menu on the window and the breakfast croissant meal really caught my eye. The prices looked very reasonable for a variety of brunch goodies. 

I went inside and proceeded to wait...and wait...and wait...luckily I wasn't in a hurry but come on! There were only 3 people ahead of me and no joke I waited over 20 minutes. 

There was only one guy doing everything! He was kind, professional, and didn't seem frazzled but how is one person supposed to take orders, make change, make the drinks, prepare the food, and serve tables? I hope they were just shortstaffed that day. 

Anyway, I FINALLY ordered and the employee put my sandwich on the grill. It was premade which was kind of disappointing but at least it was cheap and big. Coffee was meh. Not the worst. Not good. My cup was very cute though! Oh when I went to pay the guy kinda looked up at me strangely from behind their ""square"" system thing and told me he would have to go downstairs for cash...what?! Who doesn't have cash?! I know I'm a millennial but come on! 
So yes, I waited again. Finally got my coffee and croissant. Way too much room in the coffee but oh well, I couldn't wait around again to ask for more. Croissant was large and I was starving. It was very very greasy but I like that. Give me all the butter please. Overall, I would go back because the food was cheap and while they were understaffed the employee was really nice and didn't act all frazzled and stressed or rude and annoyed. Just don't go if you have limited timing and can't spend 30minutes or more. 

Oh! one thing was weird! a pastry chef girl would occasionally emerge from the back and drop things off. She made NO facial expressions and didn't even clock the large group of people waiting. Maybe it's not her job to help but it seemed super weird not to even comment on the situation or acknowledge her co-worker. Maybe she was a robot.",3
1749316,"Rich and creamy goodness!

We had visited their previous location with a great visit there under our belts. They decorated with the same fun antique decor around the dining area.  It was as if they didn't even move to another location.  There are also a few tables out on the patio area.

It was pretty busy as the weather was warmer and everyone else had frozen custard on their minds.  There was quite a line but they had it under control!  The line moved very very quickly.  The lady taking our order was cheerful and very helpful.

Even though it was a busy night, we received our order quite fast.  Our orders were correct as we all devoured the delicious dessert.  Nielsen's delivers, yet again, a satisfying tasty treat. We love it!",5
4564655,"Mughal Grill is by far the best restaurant for Indian and Mughal cuisine I had in this country. I ordered the lamb kababs and suji halwa. It will be unfair on my taste buds if I don't say they were the best I ever had in USA. I was offered a kheer on the house after the meal. It was a colorful gastronomic journey. The kheer was so perfect in taste with just the right sweetness and viscosity. I left the restaurant a happy man with rush of serotonin and endorphins in my brain. 
I give this place a 5 out of 5 rating.",5
3149495,I have been in line at the pool bar for over 40 minutes waiting to order a drink. I could've put my beverage from one of the casinos bar into a plastic cup and had a lovely time at the concert.,1
5327737,"This is our go to Chinese delivery for sure! The food is always on point, the driver is always super sweet and friendly. Best Chinese I've had since I moved to Arizona.",4
4154588,"EAT onion rings!!!!!

OK there are other things that make this a great bar but they have all been said. Friendly staff great food and cold beer. But seriously ONION  RINGS!!",5
2082323,"this company takes customer service to a new lowest level, in march we get a call from a henry telling us we have a $50.00 coupon for a service check up on our air conditioner and it will only  cost us $29.99 we made appointment for may 17 2018 between 12 noon and 4 pm well 4 pm came and went with no call no show so i called them and was told it was a ""human error"" whats a human error?? i then checked the bbb and goettl""s own cite and found this is very common practice with this company so beware!!",1
3413388,We ate here in April for lunch.  I prefer the dinner menu to the lunch menu for the appetizer selection.  I ordered a burger with a side of fries.  The burger was great and worth every cent.  The fries fell a little short for $10.  Jardin is still one of my favorite restaurants at the Wynn/Encore and I definitely plan to go back.,4
5342324,"This is one of the most inefficient dunkin donuts I have ever been to.  I have done the drive through and actually gotten out of the drive through and walked in.   The staff is friendly and maybe stoned most of the time. I got 2 coffees, the person that took my order made my coffees but neglected the 6 customers behind me.  

Again the coffee is ok but the service is sub par.",1
1522246,"Haji Baba was very good. I would absolutely come back if I'm in the neighborhood, and might drive across the entire Phoenix metro area to come here, if I have the time. I had a veggie platter and also ordered a falafel sandwich to go! The baba ghanouj (sp?, depending who you ask) was the best I've ever had. Hummus was top-notch - very smooth and creamy. Tabbouleh (again, sp?, depending who you ask) was a little leafier than I like. My meat-eating family members raved about their gyro and chicken shawarma, too.

Extra particulars:
Went with my father and brother after catching a spring training baseball game. It was fairly late, but we slid in about 15 mins before closing and they didn't glare at us, so that was nice. The service was friendly and efficient. The layout of the place seems a little odd - grocery store on one side, casual restaurant on the other side - but I dug it. Overall, a great casual place to get some really good, fresh and healthy food for a great price.",4
567903,"Excellent service was the icing on a very delicious cake. Our server, Devin was a delight. Very thoughtful, very attentive and very knowledgable. I would go back for the service alone.

The food: It was delicious with only one (tiny) issue. We had the tomato bread (because you have to) with the Ham Platter (Seleccion de embutidos) which included Iberico ham, Serrano and a spicy salami - which was amazeballs. Totally brought back memories of Barcelona tapas bars.

I also can't say enough about the 'Pimientos Rellenos de buey' (Piquillo peppers stuffed with braised oxtail and Manchego cheese) - rich, decadent, delicious and perfectly paired with the wine we were drinking. The wine was from the Ribera Del Duero region, called 'Avaniel' - highly recommended.

We also had their Fideo pasta special - with  shrimp, summer vegetables, soffrito 'sauce' and aioli. It was delicious - except that the shrimp were a tad overcooked (sorry Chef!). They could have stood to be cooked about a minute or two less than they were (or maybe it was a heat lamp issue).

It's easy to pick on a tiny flaw because the overall experience was just so great. I would definitely go back, and often.",5
1778607,"Came here to grab some quick takeout. 

Pros: 
- Well priced 
- Large pieces 

Cons:
- Small space (not much seating area)",4
5742015,"Just what I need for a fun night out:
1. Good music
2. Cute dudes to dance with
3. A balcony to cool off on
4. And oh right, THE MOST AMAZING VIEW OF LAS VEGAS

A great way to spend my first night (and also wellll into the morning) in Vegas!

:o)",4
4321965,Update... most the people are great here. One sucks. Lol. She is rude and really hurts your face when threading. I had to request to switch in the middle of her doing my threading and she was absolutely rude the entire time. She had a bad attitude before and after my visit and since my bad experience with her I've noticed she always seems to be rude to guests. I hope she finds another job because she's clearly miserable doing threading.,2
4828667,"I wasn't to willing to come to a tea place, but boy, this place was a surprise. The place had Borscht, Hungarian Goulash and Chili...all old school too! They were amazing and so was the service. Very reasonably priced.",5
2034356,"This location is located near an office park - sorta hard to see from the road. The service is stellar, the food is delicious and the establishment is clean. I highly recommend MOD pizza - best thin crust pizza around!",5
1980522,"YUM. That really sums it up. we went here last night after having received a gift certificate for a wedding gift. We were so impressed with the food, and my husband actually uttered the words, ""I don't want this to end."" We started with sangria and fondue which were both fantastic. My entree was the smart chicken and hubs had the pork tenderloin. Both  were unbelievably good and our server was wonderful. It's rare to have all the components of a nice meal come together so perfectly, and this is definitely worth the money!",5
5056594,"So glad I dropped in here. Maggie is the BEST! Sweet, strong and attentive; she's like a bloodhound when it comes to finding all my knots. I love strong pressure and she never skimps on that.  
Facility is clean with semi-private sections. Relaxing instrumental music. Sometimes you'll hear a bit of noise from the restaurant next door or the snores of a client who's fallen asleep during their massage. It never bothers me, but bring foam earplugs if you're the sensitive type.  
You get massaged with your clothes that you wear in, so wear a tank top and shorts or something similar.",5
215966,"Call it Crappy Taco. That pretty much sums up the experience you are going to get. 

Unlike others, I actually thought the tacos were pretty good. But on this busy Sunday, everything else was unpleasant. Other than the view, there is absolutely no reason to visit this place, unless you have a fetish for outdoor Jenga and lousy service. And you can find views just as good as this in Cleveland where your experience will actually be pleasurable.

This was our second time visiting here, and both times were unpleasant. On this visit:

1. The outdoor hostess greeted us with contempt. She may as well have said, ""Oh. You."" when she took our name. A smile and a hello seemed a foreign concept to her.

2. Since there was a wait, we sat at the bar. We may as well have been ghosts. The bartender looked past us three times while he waited on other patrons who it seemed were his old pals from high school. Finally, another bartender came and helped. Good, right? Wrong...

3.  I got the house margarita, and I think it may have been the only time in my life that I sent a drink back. It was like drinking salted lime water. I had both my wife and friend taste it to make sure I wasn't crazy, but they concurred: It was nothing short of awful. 

4.  Our server was kind, but she seemed to really be struggling. I am not sure if this was her fault or the inept and unfriendly bar, but it took us over 20 minutes to get our drinks. In fact, our appetizers came out before our drinks! And when the apps did arrive, we were missing our guacamole. In fact, our main entrees arrived before our guacamole...which arrived before we had more chips with which to eat them. And so on...

Nothing is all bad. The tacos were actually pretty tasty. Paying our bill was quick. But I found the whole experience condescending. What I mean by that is that Coastal Taco seems to exist on the premise that, because of their prime riverfront location, the employees don't have to do anything other than show up and act surly, as if we should be thrilled that we graced them with our presence. No, that is not the way it is supposed to work.

Given the embarrassment of riches when it comes to Cleveland's dining scene, we deserve and should expect better.",1
829772,"We had the trip tip, chicken and pork sandwich


All of the meats were very tender and tasted very good 

The owner was friendly and took the time to walk by all of the tables and ask the patrons if they liked there food

We will be back",5
5810723,"I came here for a cut and colour. The front desk woman was super friendly/attentive. Also, she has awesome hair. 

Stephanie was my stylist and she was great. She answered all of my questions and was very pleasant. Unlike another reviewer, I actually liked that we didn't talk the entire time. It's nice to zone out and play on your phone while someone is working away on your hair. 

I took off one star for two reasons.

1) During the hairwashing process, I was presented with which colours I wanted (from a big book). It was super uncomfortable to raise my head halfway during this, while someone else was washing my hair. I actually had a sore neck the next day from straining it. 

2) The chair where you get your hair washed and the chair where you sit while your hair is being coloured are not comfortable. Defs recommend they invest in some cushions or longer chairs so your legs can stretch out more. 

I will definitely be coming back because my hair looks amazing and this place was awesome. That being said, a few things still could be improved upon.",4
191620,"I have a 2003 Mustang GT with some issues but none that were a show stopper until yesterday. :^0

The diagnostics were kinda pricy BUT the cost is applied towards your repair if you decide to go forward with any repairs.

I dropped off my vehicle late Friday about 4:30 and was promised a visual inspection and call back if diagnostics were needed: that did not happen, which concerned me. :^\

When I came in Saturday morning, my car was in the bay being looked at. I had only signed and authorized for a visual inspection but they had done some electrical diagnostics which I don't think they would have charged me for. :^)

I don't know everything about car repair but I can tell most of the time if I am being B.S.ed. 

They recommended about four repairs to fix one problem.

One repair they recommended I know was needed but I feel weren't necessary. In other words, I have been driving with this condition for some time (three years) and was told by another shop that the repair could be put off for a while but the condition should be repaired soon (that was just two months ago). 

Don't get me wrong: it is not like Meineke was doing wrong or even acting in bad faith: it was one shops opinion versus another's (along with my my previous research into the issue) that made me feel that the one repair could be put off for a while.   

It's hard to believe that the issue had contributed to my cars driveability  but I needed to get it done sooner or later so I opted to get it done that day because the cost was VERY FAIR AND REASONABLE AND I BELIEVED THE SHOP WAS ACTING IN GOOD FAITH.

They did recommend a spark plug change (as that could have contributed to my issue) but if they had actually checked the plugs, they would have seen that they were fine and recently changed.

I just got the car back and did not check the invoice yet but I will update this review in a few weeks and give more feed back as the car's OBD calibrates.

1/1/16 Update:

No problems with the repair and satisfied with the service: I have not had any more issues with my car so I have not been back which is VERY GOOD!

I would recommend this place to a friend for sure!",5
2790434,"I love the Arcadia location of Kneaders, I love Kneaders in general. 

To me this place is an elevated Panera, with a great bakery and really good food. My favorite items are the sourdough pancakes, the broccoli and cheese soup and the BLT with avocado. The pancakes are seriously some of the best pancakes I have ever had, the sourdough taste is subtle but it really brings them over the top.

The only drawback is that they're closed on Sundays (they're like the Chick-Fil-A of bakery chains).

Great spot though, centrally located in Arcadia.",4
3584236,"This is a usual spot for my friends and I for the past few years. Service is known to be pretty slow, but we are patient people and still continue to return. Our server last night was great though, probably one of the best ones we have had there. Now I am not easily bothered, but what I saw occur last night did not sit right with me, especially being in management of a restaurant chain myself. We wanted to order some food, but we were told the kitchen was closed...no big deal. A group sat next to us about 20-30 mins after we noticed them ordering food(with a different server). We brushed it off thinking maybe they were going to be told the same thing. Then all of a sudden food is being delivered to them after we had been told otherwise. It was just incredibly rude and a huge slap in the face. I had asked our server what was going on and she told me that they ""bribed"" the kitchen and paid them to cook their food. What?! That's just unheard of and so unprofessional.",2
4865307,"Where do I start. Carson's Kitchen has the feel of a kitchen tucked away in a warm eclectic cozy basement. The cocktails are defined by there - ""well, that's rather good!"" compliments as the meals head out of the BOH with a consistent array of well balanced tapas foods. 
I will be back to indulge in the brownie bacon ice cream dessert that Dakota mentioned to me. ""Its Delicious!"" he said.",5
3091729,"Gotta love a place that just tells people to ""Google"" when asking for information. Or specifically, ""most people have Googled all that information before they come down."" I've certainly Googled to my little hearts content, too bad I couldn't ""Google"" a helpful human with good customer service skills into this place. Google will never replace a confident human being in business who knows what they are selling. If you're in business, you're in sales and while I agree a customer needs to do their due diligence, a business does too. I'm sorry to have called you for assistance. It's clear I put you out. Boo.",1
3539058,"Was looking for a glass of wine on a Sunday evening and I figured this place would work. I was alone, had a book with me, naturally this would be a good choice. It was steamy as hell when I walked in, not sure why it's the end of May, but pretty bustling. Tiniest glass of $9 house wine & the servers were kinda all over the place. Honestly don't know if I would come back. Shamone is cheaper with a better selection and better decor.",2
2665386,"Went here out of blue on Friday night, was pleasantly surprised to find live music. What a great treat. Service extremely friendly and meal was very nice. Would return.",4
1938989,"I love fried chicken, I love waffles, I love maple syrup.  So naturally I love the 3 of these things together on one hot steamy mess of a meal.  I have fairly high expectations for Chicken and Waffles having eaten at some of America's finest like Roscoe's and Gussie's, so I came in here expecting a lot.

I want to start off by saying the place looked dope!  I felt like I was in a store selling high end kicks or a hip hop clothing store in NYC.  I was really feeling the way the kitchen looked along with the seating area.  Man, even the little hooks to hang your bag on the tables made my girl get all giddy and excited.

The prices are very reasonable and the menu is pretty extensive.  I would prefer more options for Chicken and Waffles though, as those seemed limited for some reason.  Like what if I wanted 1 piece bone in and half a waffle cuz I just drank a 40oz and feel a bit bloated knowmsayin?

Overall the service was aight and it did take a mighty minute to get my meal (waited about 15-20 mins for my triple bone in and waffle).  The taste though was on point, my chicken was as crispy as your toes hitting the sand on a hot summers day.  The syrup they have on the table, is some high end business too.  Dat waffle tho, could use a bit more crunch too it.  As soon as I hit it with some Maple Sizzurp, that thing got mad soggy 0-100 real quick.  All good, I ate it up anyway!",4
1999874,I ate here yesterday for lunch and the food and service was great.  You should give it a try.,5
1037945,"Probably the best bar on Queen West.

Friendly, cool, and knowledgeable staff.
Cocktails on tap (another Negroni, please!)
The entire food menu is great. I have had it all! Burgers, fish and chips (way, way better than average), chicken nuggets, and salads. 

I love this place. It is open during the day with wi-fi and coffee, too!",5
4154735,"I usually love this place but tonight the service was absolutely horrible!! First off they were out of kalbi and spam Musubi!! The excuse from hostess was it was a busy night. That's seriously not an excuse you should say to a paying customer. Then! It took forever to get my food- over 40min and 3 other parties received food before me. I ordered two meat plate of katsu and beef and then a plate of shrimp and thats it! One other dad and dtr left so upset because it took so long for their food to be served. I asked how much longer for my food the first time and she asked ""what'd your order again"" so I told her. No update. I asked 10 min later and she said ""what'd you order again"" seriously?!? I repeated my order and she said Oh here it is it just came out. It was my Katsu and beef and she said that's it. I said NO I'm still waiting for my shrimp. The cooks in back looked like they had no idea about it. And told me they were just waiting for my katsu to be done. I showed them the plate like It's right here..... .... suddenly they had a plate of shrimp there for who knows how long sitting there and said ""oh are you table 6??"" Like YES I am actually. What the hell is happening there?!? No idea what they're doing or how to respond to customers.


Only pro is that the food is still good. Too bad they don't even have it in stock ...

Just checked and my order is wrong .. it's chicken teriyaki instead of beef and they gave me salad instead of macaroni salad. Awesome.....",1
2104675,"I absolutely love this place!!! They have the best wonton soup. Rich, flavorful, and delicious! The food runs on the spicy side so beware! But definitely one of the best Thai restaurants I have ever been to!",5
1068292,Peacefully perfect. A gem in this desert. They often have exhibits displayed along with the botanical garden. Nice for kids and adults alike.,5
803432,I think my experience here with Ms.Stone was great!! I will be referring family and friends to this practice...She seems so caring very polite also professional..... The best I've been to in a while!,5
4073549,"If you anyone is ever in a mood to eat a good juicy flavorful steak and amazing ribs that just fall apart in your hands, I highly recommend eating at this restaurant Texas Roadhouse!  There service is on point and the the waiters are ver informative with their menu.  They don't rush and are always returning back to our table to check up on us.  We gave it four star for their delicious food and amazing service.",5
4765765,"I thought this place was great! Drinks are reasonably priced, bathrooms were clean and the popcorn was awesome! Service was on point, and we had a great time!",5
2841870,Super yummy and well worth the wait. They gave us a free cookie for the wait too. The staff is friendly and the options are amazing!,5
2352866,"First time at ATL Wings. I arrived at 11:45 on a Friday and there were 10 other guests eating or ordering.  I asked what the ATL style was but she only said: 'That's our house seasonings', which didn't help, so I ordered a six piece medium hot and a drink and the wings arrived in 4 mins. I had heard that ATL had slow service but not today!

The wings were crispy, fully sauced. The Bleu cheese was good, not the cheap stuff you can get. They really need more soft drink options (there were 8, including 3 variations of Pepsi) plus only one size. 

I'll try them again.",4
4531521,Ate here tonight at 7 and the girl making sushi was great with helping me out.  There was a mix up with the rolls ordered and she corrected my roll right away and got my roomie his correct roll also.  She knows amazing customer service!  Sad I didn't get her name.,5
3324272,"Huge thank you to Showboy!! I brought in a picture of a cake for my twins bday and told them my input and the owner told me no problem he had it covered. 
Let me tell you the cake was not only beautiful but delicious to say the least! I'm already planning my bday cake!
I need to go back and try some of their cupcakes and cookies!!
Thank you again great job!!",5
3772396,"Looking for a restaurant to impress? $$ not an object ? Or maybe you want everything just right...
You have come to the right place. Knowledgeable and attentive wait staff, a refined menu and a very nice wine list are the key points that top my list, but their success goes much further",4
