,text,stars
9675,"This is the most frustrating waste of time. Came in for a battery, along with at least 50 others, and while there were no batteries in the store, we are being held captive for an upsale that we have no intention of buying. Android it is.",1
9678,Renovation is really messing up the schematic of store layout.  Not a happy SAMs club shopper,1
9679,"The place is great. Clean, comfortable atmosphere with a great staff. Dr Justin takes care of my adjustments and I always leave feeling better. No complaints here. I recommend this place to all friends, family, and coworkers!",5
9681,"Two words...dirty and not well kept. Carpet needs to be stripped and arcade games requiring replacement. 

We totally miss the old breadsticks!!!",1
9684,"I've been here numerous times and every time it's amazing. The beef salad is the best I've ever tried, but you can't go wrong with anything on their menu. The service is awesome and price is super fair. It's become the only Thai restaurant I go to, and that's not a bad thing.",5
9686,"I love this place! My boyfriend and our family and friends have been coming here for about a year before the BBQ transition and now we have another reason to love it even more! The staff is always wonderful and always remember us and make us feel at home! We just had the BBQ for the first time tonight and it was AH-MAZING! We both ordered the Big Astor sandwich with a choice of a side, of course I had my sparkling lemonade which I was pleased to find out they kept on the menu ( Im not a big drinker so its nice to have a fun drink to order while the others have there cocktails). Anywho to wrap this up, the bottom-line is this place is great to come with friends and family for dinner or lunch. Quick service and wonderful atmosphere!",5
9688,Excellent service!! In and out quickly and price point is Perfect! Daniel was so helpful and had a friendly attitude! Will be bringing all my cars here from now on. I would definitely recommend this location,5
9689,She's is awesome very good at what she does and very friendly she definitely cares about her clients and make sure they are taken care of the best part is she does specials for certain months I definitely recommend going to her you won't have any complaints,5
9691,"I came in the shop wanting something totally different then what he drew up for me and I couldn't be happier. Joseph did such an awesome job and it's a sick piece. Michelle is the sweetest as well. Great shop, great vibes, and professional work! Love them!",5
9692,"My favorite tattoo shop in Las Vegas! Bernard did most of my sleeve and consistently am I getting compliments on it from strangers! The other artist here are Amazing as well; friendly staff, fun atmosphere and good music makes the tattoo process a breeze! The shop specializes in Traditional and Japanese style tattoos but I have full confidence that they could execute any other style well. So if your in Vegas and looking to get some new ink, definitely check this place out!",5
9693,Very rude people that work here. The black girl behind the counter so unhelpful. I heard her on the phone with a customer and even ruder to that person. Definitely not recommending this place to anyone. If you don't like children why work at a childrens place. This employee should go get a job somewhere else.,1
9694,"Love the Bellagio, and, now, love Petrossian.  Piano bar and little in the way of cigarette smoke.  Nice, romantic setting foie date night.",5
9696,"Subpar restaurant that is empty for a reason. Be aware:

1. The Groupon is misleading and forces customers to order from a different section of the menu that's $8-10 more than the lunch specials for the exact same portions. This negates the Groupon discount entirely and I've found businesses have been resorting more and more to these shady tactics to use Groupon to draw customers in then skewering them with high costs or bizarre rules to compensate for the ""discount"" they're providing. This blindsided us when it was time to pay the bill.

2. The meat cutter had no gloves on while he was working the machine to cut the meat. There was a bucket of water by his feet and towel that he kept reaching into to wipe the counter. He went from bucket to the meat. 

3. Food is subpar. The meats and veggies are medium to low quality with an off color that you can see by viewing the photos in this Yelp entry.

4. Service was middle of the road and there was a language barrier. We had to repeat our order and clarify it multiple times. 

5. Portions are skimpy, you will leave hungry. Don't let the photos fool you-- the meat covers the plate but it's cut razor thin. Each slice is paper thin.

At nearly $30 per person this place is way overpriced for boiled meat, rice, and frozen vegetables. 

For excellent shabu, check out Yojie Japanese Fondue instead. Superior quality meat, better location, better interior, and better service for the exact same price.",1
9697,Adrienne did a wonderful job on my gel manicure and pedicure. She took her time and did a beautiful job. This will be my new place. I'm def going to be a regular!,5
9698,I went for a brewery toured by Garett who was amazing! He was very knowledgeable and thorough with explanations. He also gave plenty of samples and some freebies at the end and the beginning of the tour. He was very friendly and the place and the procedures were very clean and natural. After going on the tour I will be buying their beer more often! They don't add preservatives or skimp on local ingredients where possible. They are leading edge in procedures also. Go give a tour a shot!,5
9699,Best kokosh. Best cheese danishes. Period! Great small grocery shop (though pricey!). Their potato kugel and potato knishes are yum too. You may have to wait online for a while though if you go on a busy time. But generally it's quick in and quick out.,5
9700,Best sushi value in town- Great food- Amazing all you can eat prices.,5
9701,"I've been a loyal customer at 12th Street Barbers for almost 4 years now, and each time I am more impressed with the haircut, their attention to detail, and their customer service. I travel a lot for work, yet wait for the opportunity to come by and get my cut. Pricing is up to par with everyone else in that 5 mile range, and you won't have to wait long till your on the seat. Stan & Tony will go out of their way to make sure you get your money's worth! Check them out and experience it yourself!",5
9703,"Not safe someone was shot and killed and died in the parking lot. Video on ABC 15 on FB, residents need to be careful because of the violence over drugs. How can residents be safe in this place.? Woke up to police everywhere and crime scene people everywhere. It's scary here.",1
9704,"Today would have been my second time eating at The Montauk. But that didnt end up happening.

Upon walking in, the hostess did not make eye contact and was completely rude. Im used to walking in and being greeted. ""Welcome to Montauk,"" nope, just ""how many?"" Kinda starting to get that vibe the more I come to Scottsdale.  She left to go clean off a table, and another hostess approached. No smile, eye contact, or nothin Jesus! After hostess #1 returned from cleaning the table she told hostess #2 ""its done."" We were then walked to the table, our menus were placed on the table and off she walked. 

The waitress came and didnt say ""hello"" either. What the fuck? These girls here really need some training on hospitality and possibly manners. We asked for water to start, took about 5 mins to get that. THEN we ordered drinks from the bar, took 10 mins to come back with that. We left. You can keep your drinks and your shitty service. 

Ill give you 1star because I like the way the decor looks in here.",1
9705,Horrible service for the 3rd time at the bar..old chicken wings chewy and chewy calamari. bartenders there are rude and indifferent. Never again,1
9706,I would love to say something nice about the food here but I've been waiting for my noodles for over an hour now. The expectations are so high now and can't possibly be fulfilled.   Don't come here if you are already hungry. You'll pass out waiting. Will post again if I ever get to eat.,1
9709,"Roberto's can be found pretty much throughout LV. The food is excellent and well priced. What makes this place even more awesome is the fact that it's open 24hrs. We need this in California.
During this specific visit I ordered a chicken chimichanga which came with R&B. The portions were so huge that I couldn't even finish it. More importantly the taste was really good and I tried to finish but just did not have the room. I ended up finishing the rest of the chimi R&B later and it held up well despite being in the fridge for 6 hours.",5
9711,"We have continued to go back here & usually find all kinds of new things. The service continues to be stellar!  We always deal with Kevin & he is great.  Super customer service & he really knows the merchandise & always makes us feel welcome. 
We love this place and have some unique & artistic furnishings from frequenting this great store!  Highly recommend shopping here!",5
9712,I love this place! Especially Alice she is really amazing if you want deep tissue massage.,5
9713,"Still a wonderful dentist office. We just went yesterday for our six month exam and cleaning. The office staff is great and very transparent as far as billing is concerned. Cleanings and exams are quick and to the point. 
Love this office and will continue coming here!",5
9718,"Exceptional customer service experience!!!!
This review is in regards to the amazing customer service we recieved by Kayla!!!
I Came with a friend that highly recommended the vegan burger here, so I had to try it.
First of all,  let me just say, Kayla went above and beyond and even exceeded our expectations.
We ordered drinks, my friend asked for something that wasn't normally offered and Kayla made it happen. It may not have been a big deal to her but the fact that she took a few extra moments of her time to do what she did, really spoke volumes to me and about her.
 I used to be a server and this would totally have been something I would have done!
She was so sweet and came back several times to make sure everything was okay.
The Vegan burger was delicious!! It wasn't dry at all. There was a vegan cheese on it that tasted great as well, and the size did not dissapoint. We ate it with fries and they had great flavor that complimented the meal. 
Yardhouse has always been a good choice for food or drinks. It had a been a while since I last ate here, but Kayla really shined yesterday and I thought I should take my own moment to make this review. 
Thank you so much Kayla for being so awesome. You made a great night, even better, just by being you. You are a superstar!!",5
9720,I  love Sasa. The sushi is fresh and the staff is wonderful.  I love their garlic ponzu. I wish they would bottle it.,5
9722,"This restaurant was absolutely amazing some the best service of any luxury restaurants in Phoenix.  Hearth 61 is one of the best new restaurants in Paradise Valley, I would highly recommend it to anyone who likes amazing steak and swordfish entrées. For cocktails and I would highly recommend the cherry Gastrique Manhattan and they have a vast wine selection.",5
9724,"I interviewed here and I was disgusted. I dislike AG, their retail locations and products cause me anxiety and depression. I interviewed and submitted my resume in some gross fascination with how the place looks inside. Disgusting re-enters my thoughts. This place looks like the Office Space movie with an exponent for sprawling obsolescence layers into AGed infrastructure.

The people I interviewed with were doltish, unattractive, boring and I would generally like to watch them do my laundry. In the process they will also write birthday cards to people I dislike who have died. I still have addresses of remaining survivors in the dreaded city of Cleveland where American Greetings was founded. The goofball that walked me through to my interview room had the clumsy pride to refer to desk spaces and team structure as 'pods'. This must have some resonance with flower pods and their rosebud logo. My only discovery and conclusion in the matter is that he was retarded.  

I understand a new building in Crocker Park is being constructed. The  longer sustainability of the company is questionable with building delays, uncertain corporate entity existence, and declining financials. They have a technology branch subsidiary with dubious name of American Greetings Interactive. Hope for the best  pod crew.",1
9725,1 word Ghetto,1
9728,"Dr. Akers and his staff efficient, fast and courteous. When I make appointments and come into the office I'm seen immediately. I would recommend all my friends with back or shoulder problems to assist in any problems.",5
9729,"I have a 2 year old and a 4 year old, so this hike is perfect. My youngest loves that I don't have to carry her! It's a fast hike, so the little ones never get bored!",5
9732,"see my review here 
https://www.yelp.com/biz/davison-inventions-pittsburgh
- they have lots of 'companies' that they then send your product to, and then claim to be marketing your invention.",1
9733,"I have been a customer of Scott's for five years and I've had straight A+ experiences!  He and his sons do the cleaning.  He is courteous, friendly and very professional.  His prices are very reasonable and he delivers an excellent carpet cleaning in return.  He always shows up on time and works fast & efficiently.  I bought new carpeting last year and our Beagle marked it on six different occasions.  I called Scott each time in the morning and he came out the same day to clean the spots.  Like another reviewer, I have given Scott access to my house when I wasn't home.  If you go with Scott, you won't be disappointed!",5
9734,"Weird little spot in a strip mall type thing. Wouldn't recommend for anyone. Super small doesn't hold a lot of people, can't take any pictures and the pictures they take aren't really good quality. Don't waste a dime.",1
9736,"This review is solely dedicated to the Blizzard treat.  I saw an ad on TV for the Triple Chocoholic Blizzard (while I was working out, of all times), and I couldn't get it out of my mind.  I went in and ordered the small size (to ease my guilty conscience)...and I daresay it lived up to its expectations.  Yum.

I'm glad it's only a flavor of the month, otherwise I'd be coming back here for the rest of my life.",5
9737,This is the worst nail salon I have experienced! I gave this place a few chances since it is close to my home (5 minutes) but I'm willing to drive the distance for better service. Today I called before arriving to ask about the wait and was told 20 minutes. I get there and wait for an hour before I left without having my nails done. It's probably for the best considering I never like the job they did in the past. But never again!,1
9738,"This place is very clean and the food is so good! I ordered the pork bun sliders, garlic fried rice with goat meat, and a couple of coconut mojitos!! The waiter was very nice and always asked if we needed anything.  I would definitely come back. This place also has a huge bar!!",5
9739,They have the best macaroni and cheese around! Usually I'm not too crazy of Mac n cheese but I could eat this for days. Its creamy and cheesy and has little bits of crisp baked parts. It's delicious.. A must try. Ribs were delicious and the mini donuts at the end were a cute touch.,5
9742,"Excellent food and lots of it! Most of the time, food quality suffers when so many options are available, but not at Green Forest. I loved the variety - everything from leg of lamb to bacon-wrapped turkey. The hot foods and salad bar were impressive too - lots of options and very clean.

The prices may seem a little higher than you're used to for a meal, but the amount and variety of food make it worth every penny!

Pro-tip: it's a little hard to find at night as it's in a small plaza without great signage...",5
9744,"Great, friendly quick service! Carpet looks really good they were able to get out a stain from a spilled beer no problem! Will be using company again!",5
9747,I can't say enough great things about Eyebrow Envy!  Susan is truley an artist and does such a wonderful job every time i go in!  Not only does she do a great job but she is a sweetheart!! I definitely recommend this place- i moved away from right across the street to Henderson and still make it in to see Susan to get my brows done...she is that good!!  Defintely worth it to go here!,5
9749,"Recently discovered Jamba Juice in the past couple months. I can't believe they've been around a long time and I've never stopped into one. This one is closest to work and I've been heading there for lunch for basically a meal replacement drink. I usually add whey protein to the berry workout. That's my fav!

The best part about this location is the customer service! All the employees seem to have a friendly face and attitude. Makes you feel good about picking their business to stop in and spend your money. Hey, why not? Someone is being nice to me while I'm spending my hard-earned moolah plus I get a yummy drink that substitutes as my meal. I don't have to pack a lunch and worry about refrigeration, etc. The Jamba Juice is refreshing, cool, and feels my tummy full of yummy goodness. Wow, the Pumpkin Smash lite was delish I might add. Perfect for Halloween season!

Yeah, the drinks are kind of spendy but IMHO, is it really different than those who choose to spend $5-$7 on a combo meal at a fast food restaurant or those who spend $5 or more per day on specialty coffee or tea drinks? This is healthier than most fast food deep fried or fatty options. However, you need to be careful of calories and sugar content in this drinks too but they offer light versions. There are pamphlets and nutrition information readily available in the store. If you have any questions or need to modify a drink, just ask! I'm sure they will try to accomodate you.

They offer grilled sandwiches now too. I haven't tried one yet but they smell yummy when I'm in the store. Next on the to-do list!

There are so many combinations of drinks here I don't think I'll get sick of trying new things for awhile. Plus, I don't have to wash the blender!! Ha, ha, hate doing that at home when I make smoothies. It's almost worth a couple of extra bucks not to have to deal with that hassle of taking the blender apart and putting it back together. Plus, having all the fresh or frozen ingredients on hand in the right combination. Much easier just to roll on into this fast and friendly Jamba Juice and get your juice fix or even your veggie fix if that's your thing!",5
9753,"Oyshi sushi came highly recommended from a buddy of mine back in Hawaii. He said the next time you're in Las Vegas you need to check out this place and that ""I'll thank him later!"" This place did not disappoint! This is hands-down now my favorite place for sushi here in Las Vegas!

There are ample parking in the strip mall. This is a very nice restaurant outside and inside. The restaurant is very elegant, spacious, with high ceilings. This location appears to be a new building so everything if fresh, new, clean ....

They have a very impressive array of sushi roll
selections from your basic sashimi and nigiri sushi to their hand rolls and ""signature"" hand rolls! If you love sushi, I highly recommend ordering their signature hand rolls and other hand rolls!! Most of these selections are very exotic and unique! Nice combination and mixing of ingredients! The hand rolls were my favorites here!

Service is exceptional! They kept coming to see how we were doing, as well as making sure our drinks were topped off or didn't run low.

The next time you're in Las Vegas, take a drive away from the strip for some really fine hand-crafted sushi!

Oh, and did I forget to mention? Its all you can see for about $35! Even better! Yummy!",5
9756,"I was arrested for speeding over 35 mph in a 65 mph zone. As an out of stater, I was frustrated to learn it is treated as a criminal speeding or class 3 misdemeanor in Arizona. 
After talking to a dozen of people and searching the Internet, my frustration only grew up.. 

I learned that if I pleaded guilty, the violation will go on my criminal record. 
Will it show up as a criminal speeding? Or a class 3 misdemeanor? Will it affect my employment? Those questions were not easy to answer.. In fact, I still don't know answers to them.. Even the lawyers I talked to weren't so sure with their answers.. it was one of these 
- It's just a moving violation, it will show up as that on your criminal record, shouldn't lead to any complications
- It's a moving violation but it is classified as a misdemeanor crime, it may cause you troubles but we don't know for sure
- We are not even sure if the criminal record will classify the type of misdemeanor, saying it was just excess speeding.

Here are other examples of misdemeanor crimes on Google: petty theft, prostitution, public intoxication, simple assault, trespass, vandalism, discharging a firearm within city limits.

I decided to mitigate my risks of future legal complications with that case and started looking for a lawyer.

I got to hear a lot different voices on the phone.. And I classified them as follows,
- Not interested in the case
- Not confident they could win the case
- Not capable of establishing the lawyer - client connection and making me believe that at least they will try to win the case

And then I heard one of the lawyers from Corso and Rhude. Energetic and confident voice told me that even though they cannot guarantee success, they will make sure they will do everything possible to drop the charges, and here's how..

He carefully collected some information about me, to represent ""a human being"" not ""a case"".
He told me, 'I just wanna make the prosecutor see you as a normal, law-abiding guy who made a mistake'. It was very reassuring.. He described in steps how it works and what are my options. He patiently answered all my questions and in the end of the call I had a piece of paper with a detailed plan. I knew exactly what they are going to do and that put my mind at ease. Even though they operate in Phoenix, I was told they established connections with prosecutors throughout the state. They know them, they talk to them, they do business with them and have a pretty good share of cases resolved in favor of their clients.

During an informal review of my case with the prosecutor, my lawyer was able to negotiate dropping of my charges to a civil infraction. He said his client was very determined in having the criminal charges dropped and he'd sure go ahead and stand the trial if it doesn't happen. Now, here's the trick.. prosecutors may work with hundreds of cases at the same time and they are interested to reach an agreement in the plea bargain phase. That means not going to trial. Nobody likes going to trial.. It just sometimes the stakes may be high and trial is your only viable option.

He kept pushing further to make her agree to dropping points of my driver record.
'No way this is gonna happen' was the answer - 'He was doing over 100'.

He comes back to me, tells me the story and gives me two options. Either accept the deal or go to trial. He recommended not to go to trial because we've got a pretty fair deal but it was up to me.

The thing here is that they wouldn't have charged me anything had I decided to go to trial. It's in their best interests to cut you a deal before the trial. So I could've but fighting in the trial just for the points on your driver record would be downright stupid and I'm pretty sure I would've loose.. If not the case, then the time and money.

Standard fee for my case was $2,000 to be paid in advance. I was able to negotiate it down to $1,800 even though $2,000 was a very fair price on the market at that time. 

This example of willing to negotiate coupled with the other examples above is the quintessence of being a good law firm.",5
9758,"We are very pleased with our sunscreens and screen doors from CC Sunscreens!  They are professional to work with, have excellent prices and have a high quality product.  We had 25 sunscreens and 2 screendoor coverings made two weeks ago to cover the windows on the South and West sides of our house.  We have noticed such a difference that I have already contacted CC about getting more sunscreens for our windows that face NorthWest.  They were on time for all appointments.  Their installers are friendly and professional and paid close attention to detail.

We have a large home and have suffered through high electricity bills for years.  I didn't think that sunscreens would make a difference because our house has dual pane low e windows.  We haven't received our utility bill yet, but I definitely feel a difference in the house.  There are areas that always felt warm and stuffy - our eating area has windows on three sides.  We had these covered and it now feels much more comfortable being in this area in the afternoon.  At the end of April, I was only turning the A/C on at night and I have noticed that at the end of the day,  the temp is about 4-5 degrees cooler than it was before we put the sun screens on.",5
9763,"Delicious burgers and milkshakes, friendly staff, AWESOME music selection (EDM lol). This place is a must-try!",5
9764,"Favorite restaurant in charlotte by far. Food is amazing. Best curries I have ever had.  Prices are extremely well prices. I've been to Thai basil and Thai taste, and they have nothing on this place. And this place is a quarter of the cost. Place is small giving it a cozy feel. You don't feel like you are eating at a chain like pf changs.",5
9767,"K Blossom is a great addition to the asian beauty stores in Las Vegas - in fact, it's probably my new favorite. I stopped in this evening with my husband and was very impressed!

The shop itself is cute, well lit and clean. As far as ambiance goes, this place has other K beauty stores in the valley soundly beat. No contest. They offer a selection of clothing and accessories, but it wasn't what I was shopping for, so this review is only for their cosmetics and skincare. 

The customer service was fantastic, the woman working behind the counter (wish I could remember her name) was so helpful without being pushy. She made easy conversation and recommended a few products that I already use (and really enjoy)! She was genuinely knowledgable about the products and offered great suggestions.

Their single sheet mask selection is very good, and the prices are reasonable. They are more than you would pay online, but it's worth it to find out if you like a sheet mask before you buy a box of ten of them online. They had face, neck, hand and lip masks, as well as the new Dr. Jart rubber masks, skinfood wash-off masks, etc. They also had a great selection of AB products that are popular in the US (Missha's First Treatment Essence, Dr. Jart's Ceramidin Cream, CosRX Low ph Cleanser, etc.) as well as a few products that I was told were popular in Korea that I hadn't heard of before! They had testers out for everything - so if you want to try out a cushion color, hand cream, etc. before buying, this is the place!

I purchased two sheetmasks and a package of CosRX hydrocolloid acne patches and received three samples (pretty great considering I only spent 12$). They also offer a free sheet mask with a 20$ order and check in, which is a great yelp check-in offer!",5
9768,I have stayed at the downtown grand 10 or more times. I have gambled almost exclusively there. I received offers for free rooms and consequently chose to stay and play there. I recently tried to redeem my free rooms for Nov and was told they were not honoring the offers they had sent out . I was offered no compromise and was told I could get a crumby discount of 149 a night as opposed to four free nights. The least they could have done was honor the offers they sent out and started new ones after they had expired . I spoke to casino host who offered no solution and said all the other hosts had left for other properties . The property has definitely struggled in many ways since opening . We overlooked many problems based on the fair comps . If those are gone there are other properties our money will be better spent . Such a disappointment.,1
9770,"Worst experience ever!!! Sign at the Drive Thru was not lit up so we went in only to wait 30 min in line. Did I mention we were the 2nd people in line. They ran out of almost everything by 6:30pm and when we showed our digital coupon to add 1pc to our 8pc meal, they said it had to be printed out!!! Had I known this, I could have driven home in the 30 min I was in line. Oh, and I'm still here waiting for my order. NEVER again.",1
9771,"This was a great experience I will make this my nail salon in Wexford. Went to a different salon last time not that great but ok, they were closed today so I tried Skyline way better service Ann did a fantastic job I highly recommend.",5
9773,Waited 20mins for a table. Waited 15mins for service and received none. Extremely rude and disappointed. I would totally avoid - why bother waiting if you're not going to receive any service (in a completely empty restaurant). Totally avoid.,1
9775,Okay seriously I'm an egg sandwich aficionado and I highly recommend you go here and eat their sandwich. You will not regret it. I asked for a little mayo on my sandwich and it was seriously divine. 7 dollars for an amazing sandwich is a steal. Stop reading this and go.,5
9776,Amazing burgers!!! Busy place but worth the wait for fresh food.  Will definitely be back.,5
9777,The server was very inattentive. It seemed like it was a bother to serve me. The reuben was soggy. I guess the cook didn't think to drain the sauerkraut. The french fries were just like the ones you find in your grocery's frozen food section. The catsup squeeze bottle was so filthy that I refused to use it.  There is no reason to go to this restaurant.,1
9779,"All week we've been buying donuts for my work as a treat for everyone working hard for the holidays. Today I picked up donuts from here and everyone loved them! Easily the favorite of all the places we've tried this week. 
Thank you Fractured Prune for the awesome donuts this morning!",5
9780,"I LOVE this place because I LOVE potatoes! My favorite combination is a giga size sweet potato mixed with BBQ & sour cream flavors together. So delicious! Also, great to get the Groupon if they have it available, so always check. The last one I purchased was a deal for 3 $5 worth each for less than $9 on groupon = saved even more money on delicious potatoes.",5
9781,Great coffee shop great atmosphere.  The drinks are perfect and the baked goodies are something you have to try.  Go here several times a week!,5
9782,"I'm a big fan of PF Chang's food, and when you combine it with this great location, you just can't lose.  We were there recently and apparently some beauty pageant was going on because about 50 women wearing sashes with state names walked by as we were eating.  Needless to say, all the guys around were gawking.  That aside, the food was great as usual.  I really like everything here, but the one thing that always stands out for me is the flourless chocolate dome.  Please, save room for dessert.",5
9783,"We ordered chicken tikka, chicken tikka masala (chef hot), rice and naan bread (with potatoes) and everything tasted amazing. Portions were perfect for the price. Our server was really nice. Very satisfied with our first visit and definitely plan to return!",5
9784,"What could have been a problem was promptly handled by their reservation agent Kay/Kayla? 

Making reservations through a third party can be problematic but since I had personally been to this hotel when it first opened and many times since I decided to actually stay here.  When I booked the Hotel online I noticed that many of the rooms had two small beds? This obviously would not work for a newly dating couple and Kay/Kayla took care of it very professionally.

The room itself was a tad dark and the bathroom is small but the location and vibe of the hotel make up for the shortcomings of its age.  Food is very good, service was great, and everyone was very accommodating during the entire stay.

Will stay here again,

Cheers",5
9785,"Time for an update.  I have bumped them up a star.  I really do like going here.  I'm still seeing Bonnie and she always 'gets' what I'm trying to do.

So far I've had haircuts, highlights and all over color.  I will say that the haircuts are very affordable..the coloring processes not so much.  I was shocked to pay 100 bucks for all over color.  It was very tempting to say eff it and go get the box dye.  Oh how I'm glad I didn't.  But I was tempted, not gonna lie.

I've also bought products there - one that didn't work out - and they were more then happy to exchange it.

The boutique is nice as well.

I purchased a three pack of a man/pedi, and two massages.  The manicure was lovely as was the pedicure.  I haven't done the massage yet.  Here's a tip:  Buy the three pack..it's a very good deal.  I wish they did that with hair services, but so far it's all face and body services.",5
9786,"The matcha cheese cake and apple crepe dessert are amazing! I would rank it as the best ""quality to price "" Japanese restaurant in downtown.",5
9787,I had the chance to tour Salt today & it exceeded my expectations! It is beyond beautiful! The property has so many amenities & it def lives up to luxury living.,5
9788,"Loved the pizza, and this charming little hole in the wall--warm and inviting. Looks like it's been there forever with its eclectic decor of film star memorabilia and intimate red and green lighting; yet, they've only been there 5 years!!  The pizza is above and beyond your every day pizza!  Service was friendly!  We also ordered the dinner salad with the homemade house dressing. Yum!  We marked this pizza place on our GPS as our new fave! We WILL be back soon!!!",5
9789,"Matt is AMAZING! I just moved to Vegas from Oregon, and had horrible experiences with 2 hairstylists.  Matt and his team fixed everything! He touched up my roots with great precision, getting close to the scalp, and weaving the blonde in so the grow out between appointments is barely noticeable. Matt also retaped my hair extensions so they stop falling out. My hair looked and felt glorious when I left. I am so blessed to have finally found the perfect stylist!",5
9790,"This place is great. I was walking with my dog on a really hot day, and the kind folks at Cannon Coffee let me bring my dog in and gave him a cup of water. I really appreciated that. The iced coffee is mighty delicious.",5
9792,This place is clean and the staff is super friendly!! I got exactly what I was looking for and it was super fast. Took only 30 minutes and they look amazing! If you come here ask for Eva!! You will not be disappointed!,5
9793,This is the only salon in Scottsdale/Phoenix I'll go to since moving here. I tried another place once and was only left disappointed. They are the best!!!!,5
9794,"I've given this place plenty of chances, and I don't know what everyone is talking about.  It's awful.  My chicken satay, dry, dry, dry.  Cooked and reheated.  The papaya salad was tasteless and soggy.  The pad thai is terrible, too.   Never going back.",1
9795,"Found Jason's service through Yelp, did my research, and decided to trust him with my crew's New Year's weekend trip to Vegas. Jason was attentive, informative, and a pleasure to meet. He got us in free of cover Friday night and completely hooked our party up Saturday night. VIP experience was SO DOPE! Always there when I had any question, I will definitely be going through Jason and Hotshotvegas again whenever I'm in Vegas.",5
9798,"Poor service, and it's basically Vons but way too expensive. $6 per POUND of chicken breast, seriously?!",1
9799,"Very good! After a long bus ride Ginkgo certainly hit the spot for some delicious brunch fare. The aesthetic is very nice and feels pretty hip, with high ceilings and careful decorations. My friend and I both opted for the Florentine eggs benedict which was basically an eggs Benedict with white cheddar and spinach. The breakfast potatoes were REALLY good. I am a bit of breakfast potato connoisseur, and these were delicious. Very crispy with green onions and maybe a squeeze of lemon. It also came with a fresh fruit salad and a coffee or tea. I did not know that it came with coffee or tea and had ordered a tea, and when we saw the price of the breakfast not including the tea we informed our waitress who informed us that it was included, which was a nice surprise! However, I think they should advertise this. The price was very reasonable, and came out to just over $15 with tax for quite a lot of food and a drink in a very aesthetically pleasing location. Would definitely go again.",5
9800,"I love the addition of this place to the downtown area. The food was very good and there were a lot of tasty options to chose from. I had a pasta dish and the pasta was perfectly hand made and tasted delicate and delicious. The drinks were crafty and very smooth. I will certainly be back and wouldn't decline an offer to eat here! It is a little noisy, but that is to be expected at most popular restaurants.",5
9801,"This coffee shop is amazing! It has a great atmosphere, the employees are friendly and the coffee is great! 
I got the chai latte with almond milk and I have to say it was the best chai I've had yet. The price was also very affordable.
I definitely plan to stop in every time I'm in the area!",5
9802,Went here tonight after a long day of moving. All I wanted was a cold craft beer and wings. They didn't disappoint. I got the garlic Parmesan wings and they were great. Also had a side salad and Some fries. I love the fact that you can get a nice salad for under $3.00. Most places want to charge you $8.00 for a little bowl of lettuce. Salad was served at room temperature.  I wasn't happy about that but oh well. Nobody is perfect.,5
9803,I took the Decorating for the Holidays class after purchasing the Groupon for it. I got to the class late due to freeway closures and was still greeted warmly. Anthony helped to catch me up and was there to help and give tips the whole time. Check this place out for your bakery needs!!! I loved it!!!!,5
9804,"I truly enjoyed my stay here. The accommodations were excellent. We had a nice view, free internet with free parking. Located at what I would call the heart of Vegas.We were able to walk right onto Fremont Street for the 'EXPERIENCE"". A must see! The buffet had everything anyone one would want. The shark tank awesome. I will be back.",5
9806,"This is the first time I have ever had my windows professionally cleaned and I have to say, I was deeply impressed.  I knew my windows were hazy and screens dirty but didn't realize just how dirty they were till they sparkled again.  Joel was our technician and he was very thorough and polite, wore booties inside and made sure I was happy before he left.  I would highly recommend FISH, the cost was very reasonable for the service provided. Robert",5
9808,"Worst place ever. No credit card machine, no ice, no pizza??? Close the doors already!",1
9809,"This place is KILLER GOOD. We have been eyeing this place for a few weeks now after moving right behind it. It's finally OPEN! They currently only have part of the menu available as it's a soft opening but we tried a little of everything, and it was all VERY GOOD! The owner said they anticipate having everything available very soon

Coleslaw- Good
Pulled Pork- Good
Smoked Chicken Breast - SOOO BIG and Good
Ribs- Good
Home Made Carolina Gold Sauce- Good
Mac & Cheese- Soooo GOOD OMG YUM 
Potato Salad- Good
Sweet Tea- Good
Key Lime Pie- Good
Corn Bread- Good

So as you can see... ITS ALL GOOD",5
9811,Very unimpressed with their falafel. Seemed more like hush puppies from a Long John Silvers.,1
9813,"Excellent customer service. The employee who helped us was full of enthusiasm and she knew the menu very well as I had asked her for recommendations. She gave us samples of the different flavors. She also took the time making sure that the product presentation was as good as it tasted. I am very excited to try this place again; especially when summer time comes. I highly recommend trying their Dole pineapple soft serve. I also tried their banana split with pineapple, mango, and strawberry.",5
9814,"I have wondered past this place a couple of times on my way home from work as I work at Queen's Park and live near Yonge/Bloor. I think the actual signage keeps people away from this restaurant. 

As Asahi Sushi near my house was closed, and Wow Sushi wasn't that great last time I was there, we decided to venture over to Bay Street. I can't state how happy I am that we did. There was only one other person inside this restaurant for lunch on a Saturday. Assumed the worst, but got the best. 

We both ordered combinations with sushi, sashimi and rolls. I can't emphasize enough how delicious the rolls are with some extra seasoning on them. The chef puts some definite love into his work. The fish were extremely fresh, the portion size was good. The salad and soup were good, they asked us if we wanted more. I LOVE THIS PLACE. It is a few dollars more, but this is my new go to spot and I will walk the extra 2 blocks from Asahi to go to this place from now on. 

If you are in the area and love sushi, definitely check this place out - even worth traveling to - yes I said it and I never say that. Only downside is that if the place was full, service could be slow???",5
